,Date,Price - USD/Ton
6359,1994-03-17,1216.0
6360,1994-03-18,1231.0
6361,1994-03-21,1223.0
6362,1994-03-22,1243.0
6363,1994-03-23,1239.0
6364,1994-03-24,1225.0
6365,1994-03-25,1207.0
6366,1994-03-28,1153.0
6367,1994-03-29,1155.0
6368,1994-03-30,1146.0
6369,1994-03-31,1148.0
6370,1994-04-04,1122.0
6371,1994-04-05,1101.0
6372,1994-04-06,1125.0
6373,1994-04-07,1142.0
6374,1994-04-08,1126.0
6375,1994-04-11,1130.0
6376,1994-04-12,1126.0
6377,1994-04-13,1125.0
6378,1994-04-14,1132.0
6379,1994-04-15,1117.0
6380,1994-04-18,1140.0
6381,1994-04-19,1101.0
6382,1994-04-20,1087.0
6383,1994-04-21,1099.0
6384,1994-04-22,1104.0
6385,1994-04-25,1104.6
6386,1994-04-26,1097.2
6387,1994-04-28,1119.8
6388,1994-04-29,1126.4
6389,1994-05-02,1145.0
6390,1994-05-03,1168.0
6391,1994-05-04,1151.0
6392,1994-05-05,1176.0
6393,1994-05-06,1217.0
6394,1994-05-09,1215.0
6395,1994-05-10,1206.0
6396,1994-05-11,1245.0
6397,1994-05-12,1288.0
6398,1994-05-13,1274.0
6399,1994-05-16,1280.0
6400,1994-05-17,1257.0
6401,1994-05-18,1255.0
6402,1994-05-19,1259.0
6403,1994-05-20,1267.0
6404,1994-05-23,1397.0
6405,1994-05-24,1378.0
6406,1994-05-25,1362.0
6407,1994-05-26,1330.0
6408,1994-05-27,1336.0
6409,1994-05-31,1388.0
6410,1994-06-01,1374.0
6411,1994-06-02,1372.0
6412,1994-06-03,1362.0
6413,1994-06-06,1306.0
6414,1994-06-07,1318.0
6415,1994-06-08,1341.0
6416,1994-06-09,1301.0
6417,1994-06-10,1325.0
6418,1994-06-13,1362.0
6419,1994-06-14,1359.0
6420,1994-06-15,1377.0
6421,1994-06-16,1353.0
6422,1994-06-17,1365.0
6423,1994-06-20,1338.0
6424,1994-06-21,1327.0
6425,1994-06-22,1281.0
6426,1994-06-23,1290.0
6427,1994-06-24,1271.0
6428,1994-06-27,1253.2
6429,1994-06-28,1260.4
6430,1994-06-29,1266.2
6431,1994-06-30,1299.6
6432,1994-07-01,1333.0
6433,1994-07-05,1321.0
6434,1994-07-06,1312.0
6435,1994-07-07,1312.0
6436,1994-07-08,1389.0
6437,1994-07-11,1417.0
6438,1994-07-12,1423.0
6439,1994-07-13,1434.0
6440,1994-07-14,1398.0
6441,1994-07-15,1522.0
6442,1994-07-18,1502.0
6443,1994-07-19,1491.0
6444,1994-07-20,1489.0
6445,1994-07-21,1478.0
6446,1994-07-22,1474.0
6447,1994-07-25,1417.0
6448,1994-07-26,1414.0
6449,1994-07-27,1458.0
6450,1994-07-28,1445.0
6451,1994-07-29,1490.0
6452,1994-08-01,1472.0
6453,1994-08-02,1463.0
6454,1994-08-03,1419.0
6455,1994-08-04,1418.0
6456,1994-08-05,1387.0
6457,1994-08-08,1342.0
6458,1994-08-09,1364.0
6459,1994-08-10,1383.0
6460,1994-08-11,1407.0
6461,1994-08-12,1422.0
6462,1994-08-15,1406.0
6463,1994-08-16,1432.0
6464,1994-08-17,1395.0
6465,1994-08-18,1400.0
6466,1994-08-19,1399.0
6467,1994-08-22,1378.0
6468,1994-08-23,1409.0
6469,1994-08-24,1367.0
6470,1994-08-25,1358.0
6471,1994-08-26,1392.4
6472,1994-08-29,1375.4
6473,1994-08-30,1333.6
6474,1994-08-31,1346.6
6475,1994-09-01,1372.0
6476,1994-09-02,1352.0
6477,1994-09-06,1325.0
6478,1994-09-07,1344.0
6479,1994-09-08,1331.0
6480,1994-09-09,1348.0
6481,1994-09-12,1332.0
6482,1994-09-13,1362.0
6483,1994-09-14,1341.0
6484,1994-09-15,1350.0
6485,1994-09-16,1338.0
6486,1994-09-19,1316.0
6487,1994-09-20,1345.0
6488,1994-09-21,1339.0
6489,1994-09-22,1337.0
6490,1994-09-23,1381.0
6491,1994-09-26,1349.0
6492,1994-09-27,1350.0
6493,1994-09-28,1341.0
6494,1994-09-29,1341.0
6495,1994-09-30,1320.0
6496,1994-10-03,1302.0
6497,1994-10-04,1306.0
6498,1994-10-05,1263.0
6499,1994-10-06,1274.0
6500,1994-10-07,1253.0
6501,1994-10-10,1261.0
6502,1994-10-11,1259.0
6503,1994-10-12,1270.0
6504,1994-10-13,1243.0
6505,1994-10-14,1269.0
6506,1994-10-17,1285.0
6507,1994-10-18,1296.0
6508,1994-10-19,1304.0
6509,1994-10-20,1340.0
6510,1994-10-21,1318.0
6511,1994-10-24,1330.0
6512,1994-10-25,1320.0
6513,1994-10-26,1335.0
6514,1994-10-27,1352.0
6515,1994-10-28,1333.0
6516,1994-10-31,1327.0
6517,1994-11-01,1309.0
6518,1994-11-02,1326.0
6519,1994-11-03,1319.0
6520,1994-11-04,1307.0
6521,1994-11-07,1278.0
6522,1994-11-08,1300.0
6523,1994-11-09,1291.0
6524,1994-11-10,1290.0
6525,1994-11-11,1283.0
6526,1994-11-14,1247.0
6527,1994-11-15,1286.0
6528,1994-11-16,1272.0
6529,1994-11-17,1280.0
6530,1994-11-18,1281.0
6531,1994-11-21,1305.0
6532,1994-11-22,1302.0
6533,1994-11-23,1288.8
6534,1994-11-28,1258.2
6535,1994-11-29,1213.8
6536,1994-11-30,1222.4
6537,1994-12-01,1231.0
6538,1994-12-02,1236.0
6539,1994-12-05,1240.0
6540,1994-12-06,1254.0
6541,1994-12-07,1264.0
6542,1994-12-08,1261.0
6543,1994-12-09,1243.0
6544,1994-12-12,1231.0
6545,1994-12-13,1217.0
6546,1994-12-14,1266.0
6547,1994-12-15,1296.0
6548,1994-12-16,1305.0
6549,1994-12-19,1297.0
6550,1994-12-20,1340.0
6551,1994-12-21,1322.0
6552,1994-12-22,1320.0
6553,1994-12-23,1322.0
6554,1994-12-27,1311.0
6555,1994-12-28,1325.0
6556,1994-12-29,1306.0
6557,1994-12-30,1280.0
6558,1995-01-03,1294.0
6559,1995-01-04,1346.0
6560,1995-01-05,1340.0
6561,1995-01-06,1341.0
6562,1995-01-09,1320.0
6563,1995-01-10,1345.0
6564,1995-01-11,1373.0
6565,1995-01-12,1364.0
6566,1995-01-13,1308.0
6567,1995-01-16,1308.0
6568,1995-01-17,1336.0
6569,1995-01-18,1331.0
6570,1995-01-19,1353.0
6571,1995-01-20,1381.0
6572,1995-01-23,1359.0
6573,1995-01-24,1355.0
6574,1995-01-25,1376.0
6575,1995-01-26,1376.0
6576,1995-01-27,1371.0
6577,1995-01-30,1373.0
6578,1995-01-31,1363.0
6579,1995-02-01,1360.0
6580,1995-02-02,1348.0
6581,1995-02-03,1349.0
6582,1995-02-06,1317.0
6583,1995-02-07,1316.0
6584,1995-02-08,1333.0
6585,1995-02-09,1333.0
6586,1995-02-10,1358.0
6587,1995-02-13,1352.0
6588,1995-02-14,1405.0
6589,1995-02-15,1401.0
6590,1995-02-16,1394.0
6591,1995-02-17,1380.0
6592,1995-02-21,1414.0
6593,1995-02-22,1415.0
6594,1995-02-23,1423.6
6595,1995-02-24,1443.0
6596,1995-02-27,1431.4
6597,1995-02-28,1421.4
6598,1995-03-01,1429.0
6599,1995-03-02,1437.0
6600,1995-03-03,1436.0
6601,1995-03-06,1421.0
6602,1995-03-07,1432.0
6603,1995-03-08,1421.0
6604,1995-03-09,1382.0
6605,1995-03-10,1381.0
6606,1995-03-13,1385.0
6607,1995-03-14,1345.0
6608,1995-03-15,1358.0
6609,1995-03-16,1346.0
6610,1995-03-17,1368.0
6611,1995-03-20,1356.0
6612,1995-03-21,1328.0
6613,1995-03-22,1329.0
6614,1995-03-23,1306.0
6615,1995-03-24,1307.0
6616,1995-03-27,1312.0
6617,1995-03-28,1314.0
6618,1995-03-29,1323.0
6619,1995-03-30,1306.0
6620,1995-03-31,1308.0
6621,1995-04-03,1306.0
6622,1995-04-04,1327.0
6623,1995-04-05,1338.0
6624,1995-04-06,1327.0
6625,1995-04-07,1319.0
6626,1995-04-10,1291.0
6627,1995-04-11,1316.0
6628,1995-04-12,1319.0
6629,1995-04-13,1303.0
6630,1995-04-17,1314.0
6631,1995-04-18,1367.0
6632,1995-04-19,1382.0
6633,1995-04-20,1398.0
6634,1995-04-21,1400.0
6635,1995-04-24,1391.0
6636,1995-04-25,1391.0
6637,1995-04-26,1392.0
6638,1995-04-27,1420.0
6639,1995-04-28,1408.0
6640,1995-05-01,1388.0
6641,1995-05-02,1386.0
6642,1995-05-03,1374.0
6643,1995-05-04,1337.0
6644,1995-05-05,1297.0
6645,1995-05-08,1303.0
6646,1995-05-09,1305.0
6647,1995-05-10,1300.0
6648,1995-05-11,1276.0
6649,1995-05-12,1290.0
6650,1995-05-15,1295.0
6651,1995-05-16,1313.0
6652,1995-05-17,1313.0
6653,1995-05-18,1314.0
6654,1995-05-19,1328.0
6655,1995-05-22,1320.0
6656,1995-05-23,1313.0
6657,1995-05-24,1309.0
6658,1995-05-25,1296.0
6659,1995-05-26,1324.0
6660,1995-05-30,1327.0
6661,1995-05-31,1362.0
6662,1995-06-01,1360.0
6663,1995-06-02,1319.0
6664,1995-06-05,1300.0
6665,1995-06-06,1294.0
6666,1995-06-07,1294.0
6667,1995-06-08,1295.0
6668,1995-06-09,1301.0
6669,1995-06-12,1281.0
6670,1995-06-13,1276.0
6671,1995-06-14,1286.0
6672,1995-06-15,1293.0
6673,1995-06-16,1303.0
6674,1995-06-19,1288.0
6675,1995-06-20,1296.0
6676,1995-06-21,1330.0
6677,1995-06-22,1315.0
6678,1995-06-23,1312.0
6679,1995-06-26,1297.0
6680,1995-06-27,1289.2
6681,1995-06-28,1292.8
6682,1995-06-29,1307.6
6683,1995-06-30,1285.4
6684,1995-07-05,1298.0
6685,1995-07-06,1273.0
6686,1995-07-07,1251.0
6687,1995-07-10,1216.0
6688,1995-07-11,1236.0
6689,1995-07-12,1222.0
6690,1995-07-13,1225.0
6691,1995-07-14,1243.0
6692,1995-07-17,1244.0
6693,1995-07-18,1266.0
6694,1995-07-19,1265.0
6695,1995-07-20,1264.0
6696,1995-07-21,1275.0
6697,1995-07-24,1252.0
6698,1995-07-25,1237.0
6699,1995-07-26,1242.0
6700,1995-07-27,1250.0
6701,1995-07-28,1251.0
6702,1995-07-31,1236.0
6703,1995-08-01,1261.0
6704,1995-08-02,1298.0
6705,1995-08-03,1279.0
6706,1995-08-04,1297.0
6707,1995-08-07,1318.0
6708,1995-08-08,1298.0
6709,1995-08-09,1283.0
6710,1995-08-10,1292.0
6711,1995-08-11,1287.0
6712,1995-08-14,1293.0
6713,1995-08-15,1284.0
6714,1995-08-16,1285.0
6715,1995-08-17,1261.0
6716,1995-08-18,1304.0
6717,1995-08-21,1345.0
6718,1995-08-22,1334.0
6719,1995-08-23,1331.0
6720,1995-08-24,1318.0
6721,1995-08-25,1341.0
6722,1995-08-28,1347.6
6723,1995-08-29,1321.6
6724,1995-08-30,1309.6
6725,1995-08-31,1331.8
6726,1995-09-01,1339.0
6727,1995-09-05,1324.0
6728,1995-09-06,1293.0
6729,1995-09-07,1303.0
6730,1995-09-08,1290.0
6731,1995-09-11,1274.0
6732,1995-09-12,1294.0
6733,1995-09-13,1280.0
6734,1995-09-14,1289.0
6735,1995-09-15,1285.0
6736,1995-09-18,1288.0
6737,1995-09-19,1291.0
6738,1995-09-20,1289.0
6739,1995-09-21,1319.0
6740,1995-09-22,1295.0
6741,1995-09-25,1301.0
6742,1995-09-26,1278.0
6743,1995-09-27,1287.0
6744,1995-09-28,1300.0
6745,1995-09-29,1293.0
6746,1995-10-02,1269.0
6747,1995-10-03,1270.0
6748,1995-10-04,1280.0
6749,1995-10-05,1278.0
6750,1995-10-06,1267.0
6751,1995-10-09,1270.0
6752,1995-10-10,1251.0
6753,1995-10-11,1284.0
6754,1995-10-12,1280.0
6755,1995-10-13,1272.0
6756,1995-10-16,1304.0
6757,1995-10-17,1295.0
6758,1995-10-18,1289.0
6759,1995-10-19,1319.0
6760,1995-10-20,1314.0
6761,1995-10-23,1309.0
6762,1995-10-24,1316.0
6763,1995-10-25,1315.0
6764,1995-10-26,1331.0
6765,1995-10-27,1337.0
6766,1995-10-30,1327.0
6767,1995-10-31,1311.0
6768,1995-11-01,1313.0
6769,1995-11-02,1329.0
6770,1995-11-03,1320.0
6771,1995-11-06,1329.0
6772,1995-11-07,1369.0
6773,1995-11-08,1363.0
6774,1995-11-09,1369.0
6775,1995-11-10,1355.0
6776,1995-11-13,1332.0
6777,1995-11-14,1340.0
6778,1995-11-15,1364.0
6779,1995-11-16,1375.0
6780,1995-11-17,1365.0
6781,1995-11-20,1365.0
6782,1995-11-21,1351.0
6783,1995-11-22,1352.0
6784,1995-11-27,1316.8
6785,1995-11-28,1318.6
6786,1995-11-29,1326.0
6787,1995-11-30,1306.0
6788,1995-12-01,1299.0
6789,1995-12-04,1307.0
6790,1995-12-05,1312.0
6791,1995-12-06,1306.0
6792,1995-12-07,1307.0
6793,1995-12-08,1320.0
6794,1995-12-11,1315.0
6795,1995-12-12,1310.0
6796,1995-12-13,1299.0
6797,1995-12-14,1307.0
6798,1995-12-15,1299.0
6799,1995-12-18,1274.0
6800,1995-12-19,1274.0
6801,1995-12-20,1271.0
6802,1995-12-21,1262.0
6803,1995-12-22,1273.0
6804,1995-12-27,1259.0
6805,1995-12-28,1253.0
6806,1995-12-29,1258.0
6807,1996-01-02,1271.0
6808,1996-01-03,1248.0
6809,1996-01-04,1256.0
6810,1996-01-05,1262.0
6811,1996-01-10,1261.0
6812,1996-01-11,1250.0
6813,1996-01-12,1256.0
6814,1996-01-15,1286.0
6815,1996-01-16,1291.0
6816,1996-01-17,1282.0
6817,1996-01-18,1263.0
6818,1996-01-19,1274.0
6819,1996-01-22,1281.0
6820,1996-01-23,1268.0
6821,1996-01-24,1259.0
6822,1996-01-25,1268.0
6823,1996-01-26,1266.0
6824,1996-01-29,1254.0
6825,1996-01-30,1249.0
6826,1996-01-31,1242.0
6827,1996-02-01,1260.0
6828,1996-02-02,1268.0
6829,1996-02-05,1266.0
6830,1996-02-06,1287.0
6831,1996-02-07,1267.0
6832,1996-02-08,1272.0
6833,1996-02-09,1271.0
6834,1996-02-12,1259.0
6835,1996-02-13,1268.0
6836,1996-02-14,1299.0
6837,1996-02-15,1296.0
6838,1996-02-16,1295.0
6839,1996-02-20,1293.0
6840,1996-02-21,1280.0
6841,1996-02-22,1276.0
6842,1996-02-23,1265.0
6843,1996-02-26,1270.0
6844,1996-02-27,1271.0
6845,1996-02-28,1268.6
6846,1996-02-29,1264.8
6847,1996-03-01,1253.0
6848,1996-03-04,1241.0
6849,1996-03-05,1230.0
6850,1996-03-06,1235.0
6851,1996-03-07,1245.0
6852,1996-03-08,1249.0
6853,1996-03-11,1240.0
6854,1996-03-12,1230.0
6855,1996-03-13,1211.0
6856,1996-03-14,1220.0
6857,1996-03-15,1217.0
6858,1996-03-18,1223.0
6859,1996-03-19,1237.0
6860,1996-03-20,1220.0
6861,1996-03-21,1217.0
6862,1996-03-22,1230.0
6863,1996-03-25,1229.0
6864,1996-03-26,1243.0
6865,1996-03-27,1269.0
6866,1996-03-28,1277.0
6867,1996-03-29,1306.0
6868,1996-04-01,1308.0
6869,1996-04-02,1310.0
6870,1996-04-03,1344.0
6871,1996-04-04,1341.0
6872,1996-04-08,1331.0
6873,1996-04-09,1310.0
6874,1996-04-10,1313.0
6875,1996-04-11,1339.0
6876,1996-04-12,1356.0
6877,1996-04-15,1344.0
6878,1996-04-16,1327.0
6879,1996-04-17,1330.0
6880,1996-04-18,1335.0
6881,1996-04-19,1318.0
6882,1996-04-22,1353.0
6883,1996-04-23,1342.0
6884,1996-04-24,1372.0
6885,1996-04-25,1374.6
6886,1996-04-26,1385.4
6887,1996-04-29,1412.8
6888,1996-04-30,1365.4
6889,1996-05-01,1388.0
6890,1996-05-02,1387.0
6891,1996-05-03,1383.0
6892,1996-05-06,1390.0
6893,1996-05-07,1388.0
6894,1996-05-08,1393.0
6895,1996-05-09,1390.0
6896,1996-05-10,1422.0
6897,1996-05-13,1425.0
6898,1996-05-14,1418.0
6899,1996-05-15,1404.0
6900,1996-05-16,1413.0
6901,1996-05-17,1409.0
6902,1996-05-20,1371.0
6903,1996-05-21,1358.0
6904,1996-05-22,1363.0
6905,1996-05-23,1380.0
6906,1996-05-24,1383.0
6907,1996-05-28,1363.0
6908,1996-05-29,1371.0
6909,1996-05-30,1341.0
6910,1996-05-31,1376.0
6911,1996-06-03,1356.0
6912,1996-06-04,1342.0
6913,1996-06-05,1347.0
6914,1996-06-06,1373.0
6915,1996-06-07,1396.0
6916,1996-06-10,1388.0
6917,1996-06-11,1413.0
6918,1996-06-12,1440.0
6919,1996-06-13,1428.0
6920,1996-06-14,1404.0
6921,1996-06-17,1378.0
6922,1996-06-18,1388.0
6923,1996-06-19,1374.0
6924,1996-06-20,1379.0
6925,1996-06-21,1388.0
6926,1996-06-24,1388.0
6927,1996-06-25,1393.2
6928,1996-06-26,1360.4
6929,1996-06-27,1383.6
6930,1996-06-28,1377.6
6931,1996-07-01,1436.0
6932,1996-07-02,1423.0
6933,1996-07-03,1416.0
6934,1996-07-08,1422.0
6935,1996-07-09,1408.0
6936,1996-07-10,1388.0
6937,1996-07-11,1383.0
6938,1996-07-12,1383.0
6939,1996-07-15,1378.0
6940,1996-07-16,1339.0
6941,1996-07-17,1332.0
6942,1996-07-18,1360.0
6943,1996-07-19,1360.0
6944,1996-07-22,1342.0
6945,1996-07-23,1329.0
6946,1996-07-24,1353.0
6947,1996-07-25,1361.0
6948,1996-07-26,1358.0
6949,1996-07-29,1338.0
6950,1996-07-30,1324.0
6951,1996-07-31,1333.0
6952,1996-08-01,1343.0
6953,1996-08-02,1345.0
6954,1996-08-05,1341.0
6955,1996-08-06,1354.0
6956,1996-08-07,1346.0
6957,1996-08-08,1372.0
6958,1996-08-09,1363.0
6959,1996-08-12,1386.0
6960,1996-08-13,1378.0
6961,1996-08-14,1389.0
6962,1996-08-15,1376.0
6963,1996-08-16,1369.0
6964,1996-08-19,1360.0
6965,1996-08-20,1379.0
6966,1996-08-21,1386.0
6967,1996-08-22,1366.0
6968,1996-08-23,1350.0
6969,1996-08-26,1329.0
6970,1996-08-27,1329.0
6971,1996-08-28,1347.0
6972,1996-08-29,1347.0
6973,1996-08-30,1343.2
6974,1996-09-03,1336.0
6975,1996-09-04,1362.0
6976,1996-09-05,1355.0
6977,1996-09-06,1373.0
6978,1996-09-09,1366.0
6979,1996-09-10,1354.0
6980,1996-09-11,1343.0
6981,1996-09-12,1363.0
6982,1996-09-13,1368.0
6983,1996-09-16,1376.0
6984,1996-09-17,1358.0
6985,1996-09-18,1359.0
6986,1996-09-19,1354.0
6987,1996-09-20,1367.0
6988,1996-09-23,1359.0
6989,1996-09-24,1366.0
6990,1996-09-25,1389.0
6991,1996-09-26,1378.0
6992,1996-09-27,1384.0
6993,1996-09-30,1377.0
6994,1996-10-01,1360.0
6995,1996-10-02,1357.0
6996,1996-10-03,1342.0
6997,1996-10-04,1351.0
6998,1996-10-07,1367.0
6999,1996-10-08,1367.0
7000,1996-10-09,1385.0
7001,1996-10-10,1402.0
7002,1996-10-11,1397.0
7003,1996-10-14,1379.0
7004,1996-10-15,1396.0
7005,1996-10-16,1402.0
7006,1996-10-17,1412.0
7007,1996-10-18,1389.0
7008,1996-10-21,1383.0
7009,1996-10-22,1384.0
7010,1996-10-23,1383.0
7011,1996-10-24,1362.0
7012,1996-10-25,1360.0
7013,1996-10-28,1347.0
7014,1996-10-29,1356.0
7015,1996-10-30,1364.0
7016,1996-10-31,1353.0
7017,1996-11-01,1345.0
7018,1996-11-04,1325.0
7019,1996-11-05,1318.0
7020,1996-11-06,1327.0
7021,1996-11-07,1330.0
7022,1996-11-08,1333.0
7023,1996-11-11,1337.0
7024,1996-11-12,1305.0
7025,1996-11-13,1310.0
7026,1996-11-14,1330.0
7027,1996-11-15,1328.0
7028,1996-11-18,1311.0
7029,1996-11-19,1334.0
7030,1996-11-20,1340.0
7031,1996-11-21,1350.0
7032,1996-11-22,1360.4
7033,1996-11-25,1360.2
7034,1996-11-26,1398.0
7035,1996-11-27,1407.0
7036,1996-12-02,1400.0
7037,1996-12-03,1405.0
7038,1996-12-04,1380.0
7039,1996-12-05,1397.0
7040,1996-12-06,1391.0
7041,1996-12-09,1376.0
7042,1996-12-10,1384.0
7043,1996-12-11,1389.0
7044,1996-12-12,1380.0
7045,1996-12-13,1367.0
7046,1996-12-16,1362.0
7047,1996-12-17,1356.0
7048,1996-12-18,1374.0
7049,1996-12-19,1364.0
7050,1996-12-20,1380.0
7051,1996-12-23,1368.0
7052,1996-12-24,1366.0
7053,1996-12-27,1362.0
7054,1996-12-30,1354.0
7055,1996-12-31,1374.0
7056,1997-01-02,1393.0
7057,1997-01-03,1382.0
7058,1997-01-06,1376.0
7059,1997-01-07,1370.0
7060,1997-01-08,1357.0
7061,1997-01-09,1352.0
7062,1997-01-10,1333.0
7063,1997-01-13,1336.0
7064,1997-01-14,1338.0
7065,1997-01-15,1347.0
7066,1997-01-16,1338.0
7067,1997-01-17,1338.0
7068,1997-01-20,1329.0
7069,1997-01-21,1325.0
7070,1997-01-22,1290.0
7071,1997-01-23,1260.0
7072,1997-01-24,1308.0
7073,1997-01-27,1324.0
7074,1997-01-28,1316.0
7075,1997-01-29,1308.0
7076,1997-01-30,1320.0
7077,1997-01-31,1314.0
7078,1997-02-03,1323.0
7079,1997-02-04,1294.0
7080,1997-02-05,1272.0
7081,1997-02-06,1287.0
7082,1997-02-07,1269.0
7083,1997-02-10,1267.0
7084,1997-02-11,1244.0
7085,1997-02-12,1234.0
7086,1997-02-13,1227.0
7087,1997-02-14,1227.0
7088,1997-02-18,1225.0
7089,1997-02-19,1235.0
7090,1997-02-20,1213.0
7091,1997-02-21,1231.0
7092,1997-02-24,1230.0
7093,1997-02-25,1246.2
7094,1997-02-26,1278.0
7095,1997-02-27,1286.6
7096,1997-02-28,1278.0
7097,1997-03-03,1315.0
7098,1997-03-04,1336.0
7099,1997-03-05,1336.0
7100,1997-03-06,1330.0
7101,1997-03-07,1325.0
7102,1997-03-10,1392.0
7103,1997-03-11,1451.0
7104,1997-03-12,1414.0
7105,1997-03-13,1454.0
7106,1997-03-14,1440.0
7107,1997-03-17,1482.0
7108,1997-03-18,1459.0
7109,1997-03-19,1431.0
7110,1997-03-20,1473.0
7111,1997-03-21,1450.0
7112,1997-03-24,1428.0
7113,1997-03-25,1445.0
7114,1997-03-26,1461.0
7115,1997-03-27,1450.0
7116,1997-03-31,1453.0
7117,1997-04-01,1512.0
7118,1997-04-02,1504.0
7119,1997-04-03,1492.0
7120,1997-04-04,1473.0
7121,1997-04-07,1398.0
7122,1997-04-08,1400.0
7123,1997-04-09,1380.0
7124,1997-04-10,1411.0
7125,1997-04-11,1412.0
7126,1997-04-14,1418.0
7127,1997-04-15,1414.0
7128,1997-04-16,1400.0
7129,1997-04-17,1418.0
7130,1997-04-18,1437.0
7131,1997-04-21,1412.0
7132,1997-04-22,1425.0
7133,1997-04-23,1437.0
7134,1997-04-24,1452.0
7135,1997-04-25,1465.8
7136,1997-04-28,1446.8
7137,1997-04-29,1411.6
7138,1997-04-30,1398.8
7139,1997-05-01,1391.0
7140,1997-05-02,1379.0
7141,1997-05-05,1385.0
7142,1997-05-06,1409.0
7143,1997-05-07,1428.0
7144,1997-05-08,1422.0
7145,1997-05-09,1440.0
7146,1997-05-12,1429.0
7147,1997-05-13,1409.0
7148,1997-05-14,1422.0
7149,1997-05-15,1481.0
7150,1997-05-16,1467.0
7151,1997-05-19,1477.0
7152,1997-05-20,1469.0
7153,1997-05-21,1486.0
7154,1997-05-22,1463.0
7155,1997-05-23,1461.0
7156,1997-05-27,1452.0
7157,1997-05-28,1466.0
7158,1997-05-29,1498.0
7159,1997-05-30,1469.0
7160,1997-06-02,1449.0
7161,1997-06-03,1449.0
7162,1997-06-04,1420.0
7163,1997-06-05,1419.0
7164,1997-06-06,1413.0
7165,1997-06-09,1430.0
7166,1997-06-10,1435.0
7167,1997-06-11,1471.0
7168,1997-06-12,1523.0
7169,1997-06-13,1592.0
7170,1997-06-16,1581.0
7171,1997-06-17,1584.0
7172,1997-06-18,1551.0
7173,1997-06-19,1595.0
7174,1997-06-20,1566.0
7175,1997-06-23,1663.0
7176,1997-06-24,1680.0
7177,1997-06-25,1657.4
7178,1997-06-26,1672.0
7179,1997-06-27,1667.2
7180,1997-06-30,1707.2
7181,1997-07-01,1685.0
7182,1997-07-02,1614.0
7183,1997-07-03,1562.0
7184,1997-07-07,1558.0
7185,1997-07-08,1578.0
7186,1997-07-09,1594.0
7187,1997-07-10,1599.0
7188,1997-07-11,1575.0
7189,1997-07-14,1577.0
7190,1997-07-15,1595.0
7191,1997-07-16,1576.0
7192,1997-07-17,1534.0
7193,1997-07-18,1540.0
7194,1997-07-21,1504.0
7195,1997-07-22,1502.0
7196,1997-07-23,1497.0
7197,1997-07-24,1516.0
7198,1997-07-25,1507.0
7199,1997-07-28,1539.0
7200,1997-07-29,1510.0
7201,1997-07-30,1538.0
7202,1997-07-31,1513.0
7203,1997-08-01,1517.0
7204,1997-08-04,1500.0
7205,1997-08-05,1483.0
7206,1997-08-06,1458.0
7207,1997-08-07,1460.0
7208,1997-08-08,1481.0
7209,1997-08-11,1496.0
7210,1997-08-12,1492.0
7211,1997-08-13,1499.0
7212,1997-08-14,1485.0
7213,1997-08-15,1486.0
7214,1997-08-18,1543.0
7215,1997-08-19,1535.0
7216,1997-08-20,1550.0
7217,1997-08-21,1605.0
7218,1997-08-22,1583.0
7219,1997-08-25,1593.0
7220,1997-08-26,1635.4
7221,1997-08-27,1642.8
7222,1997-08-28,1706.8
7223,1997-08-29,1711.2
7224,1997-09-02,1706.0
7225,1997-09-03,1689.0
7226,1997-09-04,1710.0
7227,1997-09-05,1674.0
7228,1997-09-08,1662.0
7229,1997-09-09,1665.0
7230,1997-09-10,1671.0
7231,1997-09-11,1626.0
7232,1997-09-12,1640.0
7233,1997-09-15,1651.0
7234,1997-09-16,1699.0
7235,1997-09-17,1668.0
7236,1997-09-18,1678.0
7237,1997-09-19,1650.0
7238,1997-09-22,1643.0
7239,1997-09-23,1658.0
7240,1997-09-24,1691.0
7241,1997-09-25,1703.0
7242,1997-09-26,1668.0
7243,1997-09-29,1682.0
7244,1997-09-30,1679.0
7245,1997-10-01,1678.0
7246,1997-10-02,1667.0
7247,1997-10-03,1677.0
7248,1997-10-06,1693.0
7249,1997-10-07,1725.0
7250,1997-10-08,1706.0
7251,1997-10-09,1691.0
7252,1997-10-10,1671.0
7253,1997-10-13,1676.0
7254,1997-10-14,1637.0
7255,1997-10-15,1644.0
7256,1997-10-16,1628.0
7257,1997-10-17,1646.0
7258,1997-10-20,1643.0
7259,1997-10-21,1599.0
7260,1997-10-22,1593.0
7261,1997-10-23,1600.0
7262,1997-10-24,1580.0
7263,1997-10-27,1579.0
7264,1997-10-28,1598.0
7265,1997-10-29,1603.0
7266,1997-10-30,1587.0
7267,1997-10-31,1603.0
7268,1997-11-03,1578.0
7269,1997-11-04,1589.0
7270,1997-11-05,1612.0
7271,1997-11-06,1604.0
7272,1997-11-07,1601.0
7273,1997-11-10,1611.0
7274,1997-11-11,1621.0
7275,1997-11-12,1614.0
7276,1997-11-13,1610.0
7277,1997-11-14,1599.0
7278,1997-11-17,1581.0
7279,1997-11-18,1563.0
7280,1997-11-19,1571.0
7281,1997-11-20,1564.0
7282,1997-11-21,1558.4
7283,1997-11-24,1557.8
7284,1997-11-25,1565.0
7285,1997-11-26,1576.0
7286,1997-12-01,1559.0
7287,1997-12-02,1578.0
7288,1997-12-03,1588.0
7289,1997-12-04,1578.0
7290,1997-12-05,1602.0
