Date,Settle
2000-11-09,4.638
2000-11-10,4.535
2000-11-13,4.56
2000-11-14,4.691
2000-11-15,4.74
2000-11-16,4.495
2000-11-17,4.53
2000-11-20,4.539
2000-11-21,4.59
2000-11-22,4.615
2000-11-27,4.695
2000-11-28,4.685
2000-11-29,4.8
2000-11-30,4.955
2000-12-01,5.07
2000-12-04,5.235
2000-12-05,5.082
2000-12-06,5.21
2000-12-07,5.08
2000-12-08,5.126
2000-12-11,5.275
2000-12-12,5.05
2000-12-13,5.022
2000-12-14,5.16
2000-12-15,5.24
2000-12-18,5.203
2000-12-19,5.25
2000-12-20,5.265
2000-12-21,5.375
2000-12-22,5.315
2000-12-26,5.424
2000-12-27,5.43
2000-12-28,5.37
2000-12-29,5.49
2001-01-02,5.38
2001-01-03,5.37
2001-01-04,5.5
2001-01-05,5.72
2001-01-08,5.897
2001-01-09,6.087
2001-01-10,6.195
2001-01-11,6.17
2001-01-12,6.28
2001-01-16,6.175
2001-01-17,5.773
2001-01-18,5.85
2001-01-19,5.81
2001-01-22,5.82
2001-01-23,5.64
2001-01-24,5.695
2001-01-25,5.84
2001-01-26,5.865
2001-01-29,5.595
2001-01-30,5.44
2001-01-31,5.3
2001-02-01,5.47
2001-02-02,5.528
2001-02-05,5.32
2001-02-06,5.371
2001-02-07,5.667
2001-02-08,5.548
2001-02-09,5.61
2001-02-12,5.595
2001-02-13,5.605
2001-02-14,5.418
2001-02-15,5.473
2001-02-16,5.435
2001-02-20,5.28
2001-02-21,5.22
2001-02-22,5.23
2001-02-23,5.26
2001-02-26,5.24
2001-02-27,4.979
2001-02-28,5.004
2001-03-01,4.975
2001-03-02,5.035
2001-03-05,5.096
2001-03-06,5.1
2001-03-07,5.143
2001-03-08,5.1
2001-03-09,4.928
2001-03-12,4.97
2001-03-13,4.955
2001-03-14,4.865
2001-03-15,4.852
2001-03-16,4.907
2001-03-19,4.931
2001-03-20,5.127
2001-03-21,4.957
2001-03-22,5.021
2001-03-23,5.066
2001-03-26,5.102
2001-03-27,5.298
2001-03-28,5.205
2001-03-29,4.6
2001-03-30,4.45
2001-04-02,4.45
2001-04-03,4.47
2001-04-04,4.537
2001-04-05,4.715
2001-04-06,4.712
2001-04-09,4.79
2001-04-10,4.832
2001-04-11,4.732
2001-04-12,4.75
2001-04-16,4.845
2001-04-17,4.725
2001-04-18,4.74
2001-04-19,4.713
2001-04-20,4.76
2001-04-23,4.792
2001-04-24,4.749
2001-04-25,4.665
2001-04-26,4.646
2001-04-27,4.51
2001-04-30,4.45
2001-05-01,4.435
2001-05-02,4.371
2001-05-03,4.398
2001-05-04,4.38
2001-05-07,4.22
2001-05-08,4.223
2001-05-09,4.131
2001-05-10,4.15
2001-05-11,4.15
2001-05-14,4.212
2001-05-15,4.383
2001-05-16,4.205
2001-05-17,4.205
2001-05-18,4.24
2001-05-21,4.121
2001-05-22,4.095
2001-05-23,4.084
2001-05-24,4.042
2001-05-25,3.965
2001-05-29,3.753
2001-05-30,3.866
2001-05-31,3.78
2001-06-01,3.81
2001-06-04,3.925
2001-06-05,3.819
2001-06-06,3.76
2001-06-07,3.76
2001-06-08,3.892
2001-06-11,4.089
2001-06-12,4.199
2001-06-13,4.021
2001-06-14,3.895
2001-06-15,3.795
2001-06-18,3.725
2001-06-19,3.757
2001-06-20,3.582
2001-06-21,3.597
2001-06-22,3.621
2001-06-25,3.505
2001-06-26,3.52
2001-06-27,3.48
2001-06-28,3.551
2001-06-29,3.455
2001-07-02,3.486
2001-07-03,3.628
2001-07-05,3.664
2001-07-06,3.755
2001-07-09,3.66
2001-07-10,3.735
2001-07-11,3.717
2001-07-12,3.781
2001-07-13,3.661
2001-07-16,3.517
2001-07-17,3.575
2001-07-18,3.485
2001-07-19,3.39
2001-07-20,3.457
2001-07-23,3.503
2001-07-24,3.49
2001-07-25,3.67
2001-07-26,3.588
2001-07-27,3.64
2001-07-30,3.731
2001-07-31,3.685
2001-08-01,3.517
2001-08-02,3.572
2001-08-03,3.455
2001-08-06,3.518
2001-08-07,3.494
2001-08-08,3.552
2001-08-09,3.518
2001-08-10,3.568
2001-08-13,3.56
2001-08-14,3.621
2001-08-15,3.847
2001-08-16,3.8
2001-08-17,3.74
2001-08-20,3.646
2001-08-21,3.636
2001-08-22,3.447
2001-08-23,3.446
2001-08-24,3.399
2001-08-27,3.249
2001-08-28,3.123
2001-08-29,3.095
2001-08-30,3.163
2001-08-31,3.159
2001-09-04,3.094
2001-09-05,3.128
2001-09-06,3.146
2001-09-07,3.158
2001-09-10,3.087
2001-09-14,3.36
2001-09-17,3.26
2001-09-18,3.13
2001-09-19,2.97
2001-09-20,3.001
2001-09-21,3.017
2001-09-24,2.905
2001-09-25,2.968
2001-09-26,2.911
2001-09-27,2.921
2001-09-28,2.927
2001-10-01,2.931
2001-10-02,2.936
2001-10-03,2.923
2001-10-04,2.975
2001-10-05,2.868
2001-10-08,2.888
2001-10-09,2.958
2001-10-10,2.986
2001-10-11,2.991
2001-10-12,2.958
2001-10-15,2.92
2001-10-16,3.059
2001-10-17,2.986
2001-10-18,3.083
2001-10-19,3.214
2001-10-22,3.285
2001-10-23,3.175
2001-10-24,3.331
2001-10-25,3.265
2001-10-26,3.305
2001-10-29,3.439
2001-10-30,3.53
2001-10-31,3.608
2001-11-01,3.604
2001-11-02,3.577
2001-11-05,3.365
2001-11-06,3.376
2001-11-07,3.375
2001-11-08,3.459
2001-11-09,3.467
2001-11-12,3.34
2001-11-13,3.402
2001-11-14,3.336
2001-11-15,3.242
2001-11-16,3.297
2001-11-19,3.407
2001-11-20,3.406
2001-11-21,3.297
2001-11-26,3.225
2001-11-27,3.259
2001-11-28,3.175
2001-11-29,3.285
2001-11-30,3.331
2001-12-03,3.306
2001-12-04,3.263
2001-12-05,3.181
2001-12-06,3.215
2001-12-07,3.263
2001-12-10,3.365
2001-12-11,3.376
2001-12-12,3.329
2001-12-13,3.334
2001-12-14,3.371
2001-12-17,3.285
2001-12-18,3.272
2001-12-19,3.223
2001-12-20,3.269
2001-12-21,3.377
2001-12-26,3.431
2001-12-27,3.258
2001-12-28,3.41
2001-12-31,3.316
2002-01-02,3.233
2002-01-03,3.135
2002-01-04,3.168
2002-01-07,3.161
2002-01-08,3.182
2002-01-09,3.136
2002-01-10,3.095
2002-01-11,3.044
2002-01-14,3.057
2002-01-15,3.042
2002-01-16,3.093
2002-01-17,3.044
2002-01-18,3.057
2002-01-22,3.028
2002-01-23,3.049
2002-01-24,3.048
2002-01-25,3.038
2002-01-28,2.977
2002-01-29,3.031
2002-01-30,2.965
2002-01-31,2.947
2002-02-01,2.931
2002-02-04,2.922
2002-02-05,2.923
2002-02-06,2.918
2002-02-07,2.955
2002-02-08,2.981
2002-02-11,3.045
2002-02-12,3.096
2002-02-13,3.084
2002-02-14,3.051
2002-02-15,3.071
2002-02-19,3.178
2002-02-20,3.191
2002-02-21,3.223
2002-02-22,3.258
2002-02-25,3.183
2002-02-26,3.211
2002-02-27,3.175
2002-02-28,3.161
2002-03-01,3.171
2002-03-04,3.226
2002-03-05,3.206
2002-03-06,3.252
2002-03-07,3.388
2002-03-08,3.462
2002-03-11,3.618
2002-03-12,3.627
2002-03-13,3.478
2002-03-14,3.512
2002-03-15,3.576
2002-03-18,3.743
2002-03-19,3.718
2002-03-20,3.645
2002-03-21,3.886
2002-03-22,3.801
2002-03-25,3.851
2002-03-26,3.818
2002-03-27,3.509
2002-03-28,3.506
2002-04-01,3.588
2002-04-02,3.586
2002-04-03,3.493
2002-04-04,3.42
2002-04-05,3.414
2002-04-08,3.467
2002-04-09,3.388
2002-04-10,3.364
2002-04-11,3.311
2002-04-12,3.338
2002-04-15,3.567
2002-04-16,3.49
2002-04-17,3.575
2002-04-18,3.546
2002-04-19,3.563
2002-04-22,3.598
2002-04-23,3.608
2002-04-24,3.501
2002-04-25,3.451
2002-04-26,3.537
2002-04-29,3.654
2002-04-30,3.804
2002-05-01,3.752
2002-05-02,3.748
2002-05-03,3.808
2002-05-06,3.73
2002-05-07,3.835
2002-05-08,3.885
2002-05-09,3.896
2002-05-10,3.919
2002-05-13,3.935
2002-05-14,4.012
2002-05-15,3.886
2002-05-16,3.898
2002-05-17,3.898
2002-05-20,3.823
2002-05-21,3.753
2002-05-22,3.809
2002-05-23,3.808
2002-05-24,3.773
2002-05-28,3.729
2002-05-29,3.792
2002-05-30,3.647
2002-05-31,3.623
2002-06-03,3.612
2002-06-04,3.658
2002-06-05,3.614
2002-06-06,3.57
2002-06-07,3.595
2002-06-10,3.563
2002-06-11,3.558
2002-06-12,3.529
2002-06-13,3.645
2002-06-14,3.766
2002-06-17,3.796
2002-06-18,3.783
2002-06-19,3.805
2002-06-20,3.779
2002-06-21,3.811
2002-06-24,3.942
2002-06-25,3.923
2002-06-26,3.781
2002-06-27,3.76
2002-06-28,3.784
2002-07-01,3.775
2002-07-02,3.768
2002-07-03,3.792
2002-07-08,3.692
2002-07-09,3.746
2002-07-10,3.66
2002-07-11,3.681
2002-07-12,3.673
2002-07-15,3.665
2002-07-16,3.707
2002-07-17,3.677
2002-07-18,3.715
2002-07-19,3.695
2002-07-22,3.703
2002-07-23,3.602
2002-07-24,3.627
2002-07-25,3.563
2002-07-26,3.581
2002-07-29,3.533
2002-07-30,3.567
2002-07-31,3.601
2002-08-01,3.582
2002-08-02,3.593
2002-08-05,3.529
2002-08-06,3.577
2002-08-07,3.572
2002-08-08,3.604
2002-08-09,3.601
2002-08-12,3.696
2002-08-13,3.678
2002-08-14,3.629
2002-08-15,3.722
2002-08-16,3.738
2002-08-19,3.83
2002-08-20,3.728
2002-08-21,3.799
2002-08-22,3.912
2002-08-23,3.895
2002-08-26,4.011
2002-08-27,3.906
2002-08-28,3.829
2002-08-29,3.765
2002-08-30,3.845
2002-09-03,3.76
2002-09-04,3.811
2002-09-05,3.862
2002-09-06,3.782
2002-09-09,3.881
2002-09-10,3.872
2002-09-11,3.828
2002-09-12,3.856
2002-09-13,3.933
2002-09-16,3.908
2002-09-17,3.956
2002-09-18,4.001
2002-09-19,3.953
2002-09-20,3.875
2002-09-23,3.968
2002-09-24,3.841
2002-09-25,3.836
2002-09-26,3.875
2002-09-27,3.934
2002-09-30,3.96
2002-10-01,3.89
2002-10-02,3.921
2002-10-03,3.799
2002-10-04,3.824
2002-10-07,3.845
2002-10-08,3.934
2002-10-09,3.888
2002-10-10,3.841
2002-10-11,3.909
2002-10-14,3.964
2002-10-15,3.954
2002-10-16,3.947
2002-10-17,3.987
2002-10-18,3.995
2002-10-21,3.939
2002-10-22,3.959
2002-10-23,3.999
2002-10-24,3.959
2002-10-25,3.94
2002-10-28,4.018
2002-10-29,3.965
2002-10-30,4.166
2002-10-31,4.084
2002-11-01,4.058
2002-11-04,3.995
2002-11-05,4.025
2002-11-06,4.034
2002-11-07,4.005
2002-11-08,3.991
2002-11-11,3.958
2002-11-12,4.005
2002-11-13,3.985
2002-11-14,4.0
2002-11-15,4.016
2002-11-18,4.056
2002-11-19,4.049
2002-11-20,4.05
2002-11-21,4.069
2002-11-22,4.099
2002-11-25,4.103
2002-11-26,4.087
2002-11-27,4.19
2002-12-02,4.28
2002-12-03,4.236
2002-12-04,4.277
2002-12-05,4.373
2002-12-06,4.366
2002-12-09,4.361
2002-12-10,4.5
2002-12-11,4.502
2002-12-12,4.55
2002-12-13,4.605
2002-12-16,4.562
2002-12-17,4.529
2002-12-18,4.56
2002-12-19,4.588
2002-12-20,4.675
2002-12-23,4.699
2002-12-24,4.724
2002-12-26,4.727
2002-12-27,4.815
2002-12-30,4.812
2002-12-31,4.809
2003-01-02,4.991
2003-01-03,5.053
2003-01-06,4.963
2003-01-07,5.06
2003-01-08,5.073
2003-01-09,5.136
2003-01-10,5.027
2003-01-13,5.019
2003-01-14,5.008
2003-01-15,5.111
2003-01-16,5.165
2003-01-17,5.148
2003-01-21,5.13
2003-01-22,5.18
2003-01-23,5.132
2003-01-24,5.087
2003-01-27,5.02
2003-01-28,5.025
2003-01-29,5.099
2003-01-30,4.95
2003-01-31,4.944
2003-02-03,5.0
2003-02-04,5.057
2003-02-05,5.104
2003-02-06,5.133
2003-02-07,5.228
2003-02-10,5.225
2003-02-11,5.302
2003-02-12,5.312
2003-02-13,5.39
2003-02-14,5.497
2003-02-18,5.56
2003-02-19,5.6
2003-02-20,5.598
2003-02-21,5.711
2003-02-24,6.115
2003-02-25,5.746
2003-02-26,5.73
2003-02-27,5.46
2003-02-28,5.531
2003-03-03,5.487
2003-03-04,5.516
2003-03-05,5.511
2003-03-06,5.543
2003-03-07,5.65
2003-03-10,5.6
2003-03-11,5.495
2003-03-12,5.485
2003-03-13,5.27
2003-03-14,5.204
2003-03-17,5.145
2003-03-18,5.075
2003-03-19,5.06
2003-03-20,5.073
2003-03-21,5.043
2003-03-24,5.104
2003-03-25,5.042
2003-03-26,4.999
2003-03-27,5.1
2003-05-12,5.035
2003-05-13,5.18
2003-05-14,5.06
2003-05-15,4.986
2003-05-16,4.967
2003-05-19,4.918
2003-05-20,4.901
2003-05-21,4.926
2003-05-22,4.887
2003-05-23,4.95
2003-05-27,4.935
2003-05-28,4.94
2003-05-29,4.953
2003-05-30,5.081
2003-06-02,5.131
2003-06-03,5.144
2003-06-04,5.154
2003-06-05,5.25
2003-06-06,5.227
2003-06-09,5.174
2003-06-10,5.187
2003-06-11,5.165
2003-06-12,5.116
2003-06-13,5.113
2003-06-16,5.163
2003-06-17,5.102
2003-06-18,5.022
2003-06-19,5.095
2003-06-20,5.031
2003-06-23,5.073
2003-06-24,5.008
2003-06-25,4.996
2003-06-26,4.865
2003-06-27,4.837
2003-06-30,4.868
2003-07-01,4.87
2003-07-02,4.805
2003-07-03,4.826
2003-07-07,4.889
2003-07-08,4.949
2003-07-09,4.981
2003-07-10,4.852
2003-07-11,4.791
2003-07-14,4.756
2003-07-15,4.673
2003-07-16,4.614
2003-07-17,4.672
2003-07-18,4.695
2003-07-21,4.711
2003-07-22,4.605
2003-07-23,4.598
2003-07-24,4.554
2003-07-25,4.57
2003-07-28,4.555
2003-07-29,4.57
2003-07-30,4.581
2003-07-31,4.613
2003-08-01,4.735
2003-08-04,4.588
2003-08-05,4.685
2003-08-06,4.738
2003-08-07,4.874
2003-08-08,4.86
2003-08-11,4.86
2003-08-12,4.879
2003-08-13,4.886
2003-08-14,4.839
2003-08-15,4.853
2003-08-18,4.869
2003-08-19,4.883
2003-08-20,4.947
2003-08-21,4.965
2003-08-22,4.977
2003-08-25,4.933
2003-08-26,4.875
2003-08-27,4.785
2003-08-28,4.816
2003-08-29,4.725
2003-09-02,4.715
2003-09-03,4.738
2003-09-04,4.752
2003-09-05,4.76
2003-09-08,4.706
2003-09-09,4.75
2003-09-10,4.815
2003-09-11,4.751
2003-09-12,4.78
2003-09-15,4.751
2003-09-16,4.7
2003-09-17,4.705
2003-09-18,4.639
2003-09-19,4.673
2003-09-22,4.675
2003-09-23,4.628
2003-09-24,4.64
2003-09-25,4.598
2003-09-26,4.617
2003-09-29,4.729
2003-09-30,4.729
2003-10-01,4.678
2003-10-02,4.709
2003-10-03,4.735
2003-10-06,4.804
2003-10-07,4.87
2003-10-08,4.802
2003-10-09,4.946
2003-10-10,4.937
2003-10-13,4.905
2003-10-14,4.853
2003-10-15,4.788
2003-10-16,4.757
2003-10-17,4.675
2003-10-20,4.602
2003-10-21,4.667
2003-10-22,4.71
2003-10-23,4.747
2003-10-24,4.722
2003-10-27,4.659
2003-10-28,4.689
2003-10-29,4.713
2003-10-30,4.827
2003-10-31,4.884
2003-11-03,4.812
2003-11-04,4.809
2003-11-05,4.856
2003-11-06,4.802
2003-11-07,4.836
2003-11-10,4.819
2003-11-11,4.892
2003-11-12,4.798
2003-11-13,4.807
2003-11-14,4.897
2003-11-17,4.814
2003-11-18,4.832
2003-11-19,4.78
2003-11-20,4.766
2003-11-21,4.799
2003-11-24,4.796
2003-11-25,4.841
2003-11-26,4.963
2003-12-01,5.055
2003-12-02,5.138
2003-12-03,5.1
2003-12-04,5.14
2003-12-05,5.062
2003-12-08,5.161
2003-12-09,5.11
2003-12-10,5.171
2003-12-11,5.16
2003-12-12,5.339
2003-12-15,5.401
2003-12-16,5.406
2003-12-17,5.403
2003-12-18,5.497
2003-12-19,5.478
2003-12-22,5.39
2003-12-23,5.4
2003-12-24,5.466
2003-12-29,5.478
2003-12-30,5.69
2003-12-31,5.605
2004-01-05,5.785
2004-01-06,5.859
2004-01-07,5.838
2004-01-08,5.943
2004-01-09,5.98
2004-01-12,5.988
2004-01-13,5.912
2004-01-14,5.967
2004-01-15,5.857
2004-01-16,5.855
2004-01-20,5.887
2004-01-21,5.879
2004-01-22,5.819
2004-01-23,5.816
2004-01-26,5.78
2004-01-27,5.728
2004-01-28,5.756
2004-01-29,5.709
2004-01-30,5.55
2004-02-02,5.631
2004-02-03,5.695
2004-02-04,5.71
2004-02-05,5.652
2004-02-06,5.654
2004-02-09,5.694
2004-02-10,5.701
2004-02-11,5.646
2004-02-12,5.73
2004-02-13,5.737
2004-02-17,5.623
2004-02-18,5.662
2004-02-19,5.632
2004-02-20,5.614
2004-02-23,5.591
2004-02-24,5.642
2004-02-25,5.725
2004-02-26,5.664
2004-02-27,5.687
2004-03-01,5.812
2004-03-02,5.845
2004-03-03,5.75
2004-03-04,5.808
2004-03-05,5.798
2004-03-08,5.774
2004-03-09,5.804
2004-03-10,5.769
2004-03-11,5.958
2004-03-12,5.904
2004-03-15,5.99
2004-03-16,5.975
2004-03-17,5.989
2004-03-18,5.963
2004-03-19,5.932
2004-03-22,5.92
2004-03-23,5.943
2004-03-24,5.856
2004-03-25,5.8
2004-03-26,5.867
2004-03-29,5.854
2004-03-30,5.378
2004-03-31,5.433
2004-04-01,5.368
2004-04-02,5.39
2004-04-05,5.382
2004-04-06,5.403
2004-04-07,5.434
2004-04-08,5.472
2004-04-12,5.543
2004-04-13,5.443
2004-04-14,5.423
2004-04-15,5.428
2004-04-16,5.375
2004-04-19,5.33
2004-04-20,5.365
2004-04-21,5.393
2004-04-22,5.42
2004-04-23,5.403
2004-04-26,5.48
2004-04-27,5.498
2004-04-28,5.484
2004-04-29,5.297
2004-04-30,5.281
2004-05-03,5.408
2004-05-04,5.423
2004-05-05,5.432
2004-05-06,5.408
2004-05-07,5.464
2004-05-10,5.431
2004-05-11,5.546
2004-05-12,5.588
2004-05-13,5.701
2004-05-14,5.719
2004-05-17,5.768
2004-05-18,5.686
2004-05-19,5.795
2004-05-20,5.763
2004-05-21,5.759
2004-05-24,5.904
2004-05-25,5.905
2004-05-26,5.956
2004-05-27,5.917
2004-05-28,5.877
2004-06-01,6.014
2004-06-02,5.957
2004-06-03,5.893
2004-06-04,5.884
2004-06-07,5.854
2004-06-08,5.83
2004-06-09,5.778
2004-06-10,5.81
2004-06-14,5.85
2004-06-15,5.86
2004-06-16,5.912
2004-06-17,5.948
2004-06-18,5.943
2004-06-21,5.859
2004-06-22,5.912
2004-06-23,5.917
2004-06-24,5.98
2004-06-25,5.97
2004-06-28,5.875
2004-06-29,5.883
2004-06-30,5.876
2004-07-01,5.922
2004-07-02,5.918
2004-07-06,6.028
2004-07-07,6.012
2004-07-08,5.991
2004-07-09,6.037
2004-07-12,5.927
2004-07-13,5.931
2004-07-14,5.968
2004-07-15,5.921
2004-07-16,5.938
2004-07-19,5.91
2004-07-20,5.927
2004-07-21,5.944
2004-07-22,5.993
2004-07-23,6.015
2004-07-26,5.935
2004-07-27,5.953
2004-07-28,6.014
2004-07-29,6.079
2004-07-30,6.139
2004-08-02,6.105
2004-08-03,6.168
2004-08-04,6.15
2004-08-05,6.16
2004-08-06,6.15
2004-08-09,6.143
2004-08-10,6.126
2004-08-11,6.093
2004-08-12,6.057
2004-08-13,6.044
2004-08-16,5.996
2004-08-17,5.99
2004-08-18,5.997
2004-08-19,6.048
2004-08-20,6.093
2004-08-23,6.07
2004-08-24,6.066
2004-08-25,6.042
2004-08-26,6.024
2004-08-27,6.05
2004-08-30,6.028
2004-08-31,5.951
2004-09-01,5.969
2004-09-02,5.953
2004-09-03,5.95
2004-09-07,5.987
2004-09-08,5.957
2004-09-09,6.054
2004-09-10,6.044
2004-09-13,6.06
2004-09-14,6.0
2004-09-15,5.948
2004-09-16,5.938
2004-09-17,5.995
2004-09-20,5.967
2004-09-21,6.142
2004-09-22,6.092
2004-09-23,6.133
2004-09-24,6.148
2004-09-27,6.147
2004-09-28,6.325
2004-09-29,6.476
2004-09-30,6.465
2004-10-01,6.388
2004-10-04,6.425
2004-10-05,6.589
2004-10-06,6.619
2004-10-07,6.76
2004-10-08,6.72
2004-10-11,6.749
2004-10-12,6.732
2004-10-13,6.669
2004-10-14,6.683
2004-10-15,6.66
2004-10-18,6.709
2004-10-19,6.818
2004-10-20,6.968
2004-10-21,7.038
2004-10-22,7.15
2004-10-25,7.072
2004-10-26,7.345
2004-10-27,7.26
2004-10-28,7.522
2004-10-29,7.503
2004-11-01,7.556
2004-11-02,7.499
2004-11-03,7.56
2004-11-04,7.477
2004-11-05,7.307
2004-11-08,7.16
2004-11-09,7.063
2004-11-10,7.191
2004-11-11,7.019
2004-11-12,7.016
2004-11-15,7.067
2004-11-16,6.977
2004-11-17,6.939
2004-11-18,6.867
2004-11-19,7.001
2004-11-22,6.943
2004-11-23,6.975
2004-11-24,7.364
2004-11-29,7.377
2004-11-30,7.325
2004-12-01,7.201
2004-12-02,6.941
2004-12-03,6.886
2004-12-06,6.951
2004-12-07,6.893
2004-12-08,6.94
2004-12-09,7.069
2004-12-10,7.066
2004-12-13,7.21
2004-12-14,7.264
2004-12-15,7.276
2004-12-16,7.214
2004-12-17,7.4
2004-12-20,7.195
2004-12-21,7.149
2004-12-22,7.11
2004-12-23,7.087
2004-12-27,6.915
2004-12-28,6.97
2004-12-29,7.217
2004-12-30,7.1
2005-01-03,6.88
2005-01-04,6.938
2005-01-05,6.937
2005-01-06,7.11
2005-01-07,7.085
2005-01-10,7.231
2005-01-11,7.15
2005-01-12,7.045
2005-01-13,7.352
2005-01-14,7.249
2005-01-18,7.115
2005-01-19,7.218
2005-01-20,7.22
2005-01-21,7.173
2005-01-24,7.346
2005-01-25,7.335
2005-01-26,7.352
2005-01-27,7.32
2005-01-28,7.25
2005-01-31,7.352
2005-02-01,7.359
2005-02-02,7.403
2005-02-03,7.265
2005-02-04,7.221
2005-02-07,7.147
2005-02-08,7.281
2005-02-09,7.26
2005-02-10,7.271
2005-02-11,7.261
2005-02-14,7.27
2005-02-15,7.339
2005-02-16,7.306
2005-02-17,7.21
2005-02-18,7.228
2005-02-22,7.44
2005-02-23,7.621
2005-02-24,7.666
2005-02-25,7.705
2005-02-28,7.712
2005-03-01,7.705
2005-03-02,7.761
2005-03-03,7.773
2005-03-04,7.852
2005-03-07,7.882
2005-03-08,8.009
2005-03-09,8.026
2005-03-10,7.865
2005-03-11,7.829
2005-03-14,8.03
2005-03-15,8.038
2005-03-16,8.183
2005-03-17,8.284
2005-03-18,8.302
2005-03-21,8.392
2005-03-22,8.345
2005-03-23,8.24
2005-03-24,8.193
2005-03-28,8.16
2005-03-29,8.401
2005-03-30,8.453
2005-03-31,7.338
2005-04-01,7.428
2005-04-04,7.391
2005-04-05,7.394
2005-04-06,7.406
2005-04-07,7.373
2005-04-08,7.296
2005-04-11,7.326
2005-04-12,7.186
2005-04-13,7.062
2005-04-14,7.093
2005-04-15,7.063
2005-04-18,7.035
2005-04-19,7.136
2005-04-20,7.209
2005-04-21,7.217
2005-04-22,7.306
2005-04-25,7.27
2005-04-26,7.242
2005-04-27,6.977
2005-04-28,6.873
2005-04-29,6.787
2005-05-02,6.831
2005-05-03,6.691
2005-05-04,6.734
2005-05-05,6.772
2005-05-06,6.714
2005-05-09,6.747
2005-05-10,6.765
2005-05-11,6.752
2005-05-12,6.674
2005-05-13,6.75
2005-05-16,6.714
2005-05-17,6.761
2005-05-18,6.756
2005-05-19,6.748
2005-05-20,6.735
2005-05-23,6.788
2005-05-24,6.732
2005-05-25,6.731
2005-05-26,6.715
2005-05-27,6.832
2005-05-31,6.837
2005-06-01,7.037
2005-06-02,7.036
2005-06-03,7.049
2005-06-06,7.141
2005-06-07,7.103
2005-06-08,7.116
2005-06-09,7.197
2005-06-10,7.26
2005-06-13,7.346
2005-06-14,7.332
2005-06-15,7.451
2005-06-16,7.581
2005-06-17,7.661
2005-06-20,7.662
2005-06-21,7.548
2005-06-22,7.532
2005-06-23,7.656
2005-06-24,7.669
2005-06-27,7.59
2005-06-28,7.457
2005-06-29,7.577
2005-06-30,7.643
2005-07-01,7.765
2005-07-05,7.905
2005-07-06,7.967
2005-07-07,7.861
2005-07-08,7.826
2005-07-11,7.775
2005-07-12,7.888
2005-07-13,7.887
2005-07-14,7.842
2005-07-15,7.802
2005-07-18,7.714
2005-07-19,7.712
2005-07-20,7.7
2005-07-21,7.632
2005-07-22,7.693
2005-07-25,7.633
2005-07-26,7.673
2005-07-27,7.713
2005-07-28,7.792
2005-07-29,7.985
2005-08-01,8.169
2005-08-02,8.176
2005-08-03,8.13
2005-08-04,8.178
2005-08-05,8.312
2005-08-08,8.312
2005-08-09,8.317
2005-08-10,8.514
2005-08-11,8.599
2005-08-12,8.669
2005-08-15,8.662
2005-08-16,8.745
2005-08-17,8.535
2005-08-18,8.358
2005-08-19,8.559
2005-08-22,8.789
2005-08-23,8.796
2005-08-24,8.969
2005-08-25,8.94
2005-08-26,8.899
2005-08-29,9.382
2005-08-30,9.529
2005-08-31,9.349
2005-09-01,9.474
2005-09-02,9.353
2005-09-06,9.349
2005-09-07,9.247
2005-09-08,9.407
2005-09-09,9.448
2005-09-12,9.368
2005-09-13,9.276
2005-09-14,9.552
2005-09-15,9.712
2005-09-16,9.773
2005-09-19,10.335
2005-09-20,10.3
2005-09-21,10.258
2005-09-22,10.266
2005-09-23,10.144
2005-09-26,10.416
2005-09-27,10.407
2005-09-28,10.958
2005-09-29,10.892
2005-09-30,10.635
2005-10-03,10.504
2005-10-04,10.559
2005-10-05,10.481
2005-10-06,10.26
2005-10-07,10.281
2005-10-10,10.177
2005-10-11,10.339
2005-10-12,10.415
2005-10-13,10.376
2005-10-14,10.509
2005-10-17,10.64
2005-10-18,10.557
2005-10-19,10.583
2005-10-20,10.329
2005-10-21,10.405
2005-10-24,10.427
2005-10-25,10.924
2005-10-26,10.68
2005-10-27,10.674
2005-10-28,11.052
2005-10-31,10.836
2005-11-01,10.672
2005-11-02,10.506
2005-11-03,10.459
2005-11-04,10.264
2005-11-07,10.511
2005-11-08,10.446
2005-11-09,10.335
2005-11-10,10.267
2005-11-11,10.451
2005-11-14,10.652
2005-11-15,10.744
2005-11-16,11.083
2005-11-17,10.885
2005-11-18,10.642
2005-11-21,10.604
2005-11-22,10.752
2005-11-23,10.72
2005-11-28,10.537
2005-11-29,10.555
2005-11-30,11.406
2005-12-01,11.612
2005-12-02,11.815
2005-12-05,11.79
2005-12-06,11.793
2005-12-07,11.836
2005-12-08,12.183
2005-12-09,11.746
2005-12-12,11.874
2005-12-13,11.982
2005-12-14,11.882
2005-12-15,11.677
2005-12-16,11.59
2005-12-19,11.772
2005-12-20,11.846
2005-12-21,11.989
2005-12-22,11.706
2005-12-23,11.489
2005-12-27,11.11
2005-12-28,11.447
2005-12-29,11.767
2005-12-30,11.879
2006-01-03,11.78
2006-01-04,11.522
2006-01-05,11.181
2006-01-06,11.282
2006-01-09,11.245
2006-01-10,11.286
2006-01-11,11.29
2006-01-12,11.093
2006-01-13,10.944
2006-01-17,11.322
2006-01-18,11.115
2006-01-19,11.33
2006-01-20,11.675
2006-01-23,11.347
2006-01-24,11.499
2006-01-25,11.423
2006-01-26,11.36
2006-01-27,11.455
2006-01-31,12.01
2006-02-01,12.004
2006-02-02,11.25
